가격,종가,고가,저가,시가,거래량,시가총액
날짜,,,,,,
2022-12-14,156.8000031,161.6199951,155.3099976,159.25,140682300 ,521488455535 
2022-12-15,157.6699982,160.9299927,153.2799988,153.4400024,122334500 ,524381901971 
2022-12-16,150.2299957,160.9900055,150.0399933,159.6399994,139032200 ,499637799249 
2022-12-19,149.8699951,155.25,145.8200073,154,139390600 ,498440502319 
2022-12-20,137.8000031,148.4700012,137.6600037,146.0500031,159563300 ,458297891362 
2022-12-21,137.5700073,141.2599945,135.8899994,139.3399963,145417400 ,457532967163 
2022-12-22,125.3499985,136.6300049,122.2600021,136,210090300 ,416891427509 
2022-12-23,123.1500015,128.6199951,121.0199966,126.3700027,166989700 ,409574635491 
2022-12-27,109.0999985,119.6699982,108.7600021,117.5,208643400 ,362846866045 
2022-12-28,112.7099991,116.2699966,108.2399979,110.3499985,221070500 ,374853075268 
2022-12-29,121.8199997,123.5699997,117.5,120.3899994,221923300 ,405151289909 
2022-12-30,123.1800003,124.4800034,119.75,119.9499969,157777300 ,409674406006 
2023-01-03,108.0999985,118.8000031,104.6399994,118.4700012,231402800 ,359521046878 
2023-01-04,113.6399994,114.5899963,107.5199966,109.1100006,180389000 ,377946088108 
2023-01-05,110.3399963,111.75,107.1600037,110.5100021,157986300 ,366970874707 
2023-01-06,113.0599976,114.3899994,101.8099976,103,220911100 ,376017106901 
2023-01-09,119.7699966,123.5199966,117.1100006,118.9599991,190284000 ,398333350467 
2023-01-10,118.8499985,122.7600021,114.9199982,121.0699997,167642500 ,395273602923 
2023-01-11,123.2200012,125.9499969,120.5100021,122.0899963,183810800 ,409807441818 
2023-01-12,123.5599976,124.1299973,117,122.5599976,169400900 ,410938208155 
2023-01-13,122.4000015,122.6299973,115.5999985,116.5500031,180714100 ,407080271116 
2023-01-17,131.4900055,131.6999969,125.0199966,125.6999969,186477000 ,437311980538 
2023-01-18,128.7799988,136.6799927,127.0100021,136.5599976,195680300 ,428298988266 
2023-01-19,127.1699982,129.9900055,124.3099976,127.2600021,170291900 ,422944417378 
2023-01-20,133.4199982,133.5099945,127.3499985,128.6799927,138858100 ,443730787171 
2023-01-23,143.75,145.3800049,134.2700043,135.8699951,203119200 ,478086505256 
2023-01-24,143.8899994,146.5,141.1000061,143,158699100 ,478552117910 
2023-01-25,144.4299927,146.4100037,138.0700073,141.9100037,192734300 ,480348037931 
2023-01-26,160.2700043,161.4199982,154.7599945,159.9700012,234815100 ,533029052105 
2023-01-27,177.8999939,180.6799927,161.1699982,162.4299927,306590600 ,591663209510 
2023-01-30,166.6600037,179.7700043,166.5,178.0500031,230878800 ,554281034552 
2023-01-31,173.2200012,174.3000031,162.7799988,164.5700073,196813500 ,576098400168 
2023-02-01,181.4100037,183.8099976,169.9299927,173.8899994,213806300 ,603336867265 
2023-02-02,188.2700043,196.75,182.6100006,187.3300018,217448300 ,626151988781 
2023-02-03,189.9799957,199,183.6900024,183.9499969,232662000 ,631839111137 
2023-02-06,194.7599945,198.1699982,189.9199982,193.0099945,186188100 ,647736522696 
2023-02-07,196.8099976,197.5,189.5500031,196.4299927,186010300 ,654554462138 
2023-02-08,201.2899933,203,194.3099976,196.1000061,180673600 ,669454117796 
2023-02-09,207.3200073,214,204.7700043,207.7799988,215431400 ,689508854061 
2023-02-10,196.8899994,206.1999969,192.8899994,202.2299957,204754100 ,654820533761 
2023-02-13,194.6399994,196.3000031,187.6100006,194.4199982,172475500 ,647337440635 
2023-02-14,209.25,209.8200073,189.4400024,191.9400024,216455700 ,695927660695 
2023-02-15,214.2400055,214.6600037,206.1100006,211.7599945,181006400 ,712523516607 
2023-02-16,202.0399933,217.6499939,201.8399963,210.7799988,229586500 ,671948482172 
2023-02-17,208.3099976,208.4400024,197.5,199.9900055,213738500 ,692801382558 
2023-02-21,197.3699951,209.7100067,197.2200012,204.9900055,180018600 ,656416912751 
2023-02-22,200.8600006,201.9900055,191.7799988,197.9299927,191828500 ,668024039914 
2023-02-23,202.0700073,205.1399994,196.3300018,203.9100037,146360000 ,672048303435 
2023-02-24,196.8800049,197.6699982,192.8000031,196.3300018,142228100 ,654787293838 
2023-02-27,207.6300049,209.4199982,201.2599945,202.0299988,161028300 ,690539849884 
2023-02-28,205.7100067,211.2299957,203.75,210.5899963,153144900 ,684154283173 
2023-03-01,202.7700043,207.1999969,198.5200043,206.2100067,156852800 ,674376366702 
2023-03-02,190.8999939,193.75,186.0099945,186.7400055,181500700 ,634898858681 
2023-03-03,197.7899933,200.4799957,192.8800049,194.8000031,154193300 ,657813750712 
2023-03-06,193.8099976,198.6000061,192.3000031,198.5399933,128100100 ,644577004637 
2023-03-07,187.7100067,194.1999969,186.1000061,191.3800049,148125800 ,624289538167 
2023-03-08,182,186.5,180,185.0399933,151897800 ,605299088394 
2023-03-09,172.9199982,185.1799927,172.5099945,180.25,170023800 ,575100644268 
2023-03-10,173.4400024,178.2899933,168.4400024,175.1300049,191488900 ,576830084444 
2023-03-13,174.4799957,177.3500061,163.9100037,167.4600067,167790300 ,580288914049 
2023-03-14,183.2599945,183.8000031,177.1399994,177.3099976,143717900 ,609489602275 
2023-03-15,180.4499969,182.3399963,176.0299988,180.8000031,145995600 ,600144058536 
2023-03-16,184.1300049,185.8099976,178.8399963,180.3699951,121136800 ,612383099459 
2023-03-17,180.1300049,186.2200012,177.3300018,184.5200043,133197100 ,599079822791 
2023-03-20,183.25,186.4400024,176.3500061,178.0800018,129684400 ,609456362353 
2023-03-21,197.5800018,198,188.0399933,188.2799988,153391400 ,657115357106 
2023-03-22,191.1499939,200.6600037,190.9499969,199.3000031,150376400 ,635730313473 
2023-03-23,192.2200012,199.3099976,188.6499939,195.2599945,144193900 ,639288964341 
2023-03-24,190.4100037,192.3600006,187.1499939,191.6499939,116312400 ,633269239768 
2023-03-27,191.8099976,197.3899994,189.9400024,194.4199982,120851600 ,637925366303 
2023-03-28,189.1900024,192.3500061,185.4299927,192,98654600 ,629211736324 
2023-03-29,193.8800049,195.2899933,189.4400024,193.1300049,123660000 ,644809836337 
2023-03-30,195.2799988,197.3300018,194.4199982,195.5800018,110252200 ,649465962872 
2023-03-31,207.4600067,207.7899933,197.1999969,197.5299988,170222100 ,689974466715 
2023-04-03,194.7700043,202.6900024,192.1999969,199.9100037,169545900 ,647769813366 
2023-04-04,192.5800018,198.7400055,190.3200073,197.3200073,126463800 ,640486261271 
2023-04-05,185.5200043,190.6799927,183.7599945,190.5200043,133882500 ,617005986071 
2023-04-06,185.0599976,186.3899994,179.7400055,183.0800018,123857900 ,615476086925 
2023-04-10,184.5099945,185.1000061,176.1100006,179.9400024,142154600 ,613646876234 
2023-04-11,186.7899933,189.1900024,185.6499939,186.6900024,115770900 ,621229739875 
2023-04-12,180.5399933,191.5800018,180.3099976,190.7400055,150256300 ,600443370081 
2023-04-13,185.8999939,186.5,180.9400024,182.9600067,112933000 ,618269762846 
2023-04-14,185,186.2799988,182.0099945,183.9499969,96438700 ,615276545895 
2023-04-17,187.0399933,189.6900024,182.6900024,186.3200073,116662200 ,622061194667 
2023-04-18,184.3099976,187.6900024,183.5800018,187.1499939,92067000 ,612981722550 
2023-04-19,180.5899963,183.5,177.6499939,179.1000061,125732700 ,600609671189 
2023-04-20,162.9900055,169.6999969,160.5599976,166.1699982,210970800 ,542075284299 
2023-04-21,165.0800018,166,161.3200073,164.8000031,123539000 ,549026234178 
2023-04-24,162.5500031,165.6499939,158.6100006,164.6499939,140006600 ,540611915745 
2023-04-25,160.6699982,163.4700012,158.75,159.8200073,121999300 ,534359359472 
2023-04-26,153.75,160.6699982,153.1399994,160.2899933,153364100 ,511344696926 
2023-04-27,160.1900024,160.4799957,152.3699951,152.6399994,127015200 ,532762980481 
2023-04-28,164.3099976,165,157.3200073,160.8999939,122515800 ,546465339210 
2023-05-01,161.8300018,163.2799988,158.8300018,163.1699982,109015000 ,538217321885 
2023-05-02,160.3099976,165.4900055,158.9299927,161.8800049,128259700 ,533162062542 
2023-05-03,160.6100006,165,159.9100037,160.0099945,119728000 ,534159818442 
2023-05-04,161.1999969,162.9499969,159.6499939,162.7100067,95108500 ,536122039571 
2023-05-05,170.0599976,170.7899933,163.5099945,163.9700012,107607300 ,565588799420 
2023-05-08,171.7899933,173.8000031,169.1900024,173.7200012,112249400 ,571342452370 
2023-05-09,169.1499939,169.8200073,166.5599976,168.9499969,88965000 ,562562291799 
2023-05-10,168.5399933,174.4299927,166.6799927,172.5500031,119840700 ,560533540077 
2023-05-11,172.0800018,173.5700073,166.7899933,168.6999969,103889900 ,572306968347 
2023-05-12,167.9799957,177.3800049,167.2299957,176.0700073,157849600 ,558671089463 
2023-05-15,166.3500061,169.7599945,164.5500031,167.6600037,105592500 ,553250038730 
2023-05-16,166.5200043,169.5200043,164.3500061,165.6499939,98288800 ,553815421898 
2023-05-17,173.8600006,174.5,167.1900024,168.4100037,125473600 ,578226922405 
2023-05-18,176.8899994,177.0599976,172.4499969,174.2200012,109520300 ,588304150421 
2023-05-19,180.1399994,181.9499969,176.3099976,177.1699982,136196700 ,599113062713 
2023-05-22,188.8699951,189.3200073,180.1100006,180.6999969,132001400 ,628147449832 
2023-05-23,185.7700043,192.9600067,185.2599945,186.1999969,156952100 ,617837440863 
2023-05-24,182.8999939,184.2200012,178.2200012,182.2299957,137605100 ,608292305345 
2023-05-25,184.4700012,186.7799988,180.5800018,186.5399933,96870700 ,613513865796 
2023-05-26,193.1699982,198.6000061,184.5299988,184.6199951,162061500 ,642448482400 
2023-05-30,201.1600037,204.4799957,197.5299988,200.1000061,128818700 ,669021795813 
2023-05-31,203.9299927,203.9499969,195.1199951,199.7799988,150711700 ,678234278367 
2023-06-01,207.5200043,209.8000031,199.3699951,202.5899963,148029900 ,690174007745 
2023-06-02,213.9700012,217.25,209.75,210.1499939,164398400 ,711625531223 
2023-06-05,217.6100006,221.2899933,214.5200043,217.8000031,151143100 ,723731510961 
2023-06-06,221.3099976,221.9100037,212.5299988,216.1399994,146911600 ,736037031729 
2023-06-07,224.5700073,230.8300018,223.1999969,228,185710800 ,746879234692 
2023-06-08,234.8600006,235.2299957,223.0099945,224.2200012,164489700 ,781101891592 
2023-06-09,244.3999939,252.4199982,242.0200043,249.0700073,200242400 ,812830184116 
2023-06-12,249.8300018,250.9700012,244.5899963,247.9400024,150337900 ,830889408581 
2023-06-13,258.7099915,259.6799927,251.3399963,253.5099945,162384300 ,860422648276 
2023-06-14,256.7900085,261.5700073,250.5,260.1700134,170575500 ,854037132313 
2023-06-15,255.8999939,258.9500122,247.2899933,248.3999939,160171200 ,851077104536 
2023-06-16,260.5400085,263.6000061,257.2099915,258.9200134,167915600 ,866508954189 
2023-06-20,274.4500122,274.75,261.1199951,261.5,165611200 ,912771110982 
2023-06-21,259.4599915,276.9899902,257.7799988,275.1300049,211797100 ,862917012651 
2023-06-22,264.6099854,265,248.25,250.7700043,166875900 ,880044961062 
2023-06-23,256.6000061,262.4500122,252.8000031,259.2900085,177460800 ,853405218551 
2023-06-26,241.0500031,258.3699951,240.6999969,250.0700073,179990600 ,801688720355 
2023-06-27,250.2100067,250.3899994,240.8500061,243.2400055,164968200 ,832153236104 
2023-06-28,256.2399902,259.8800049,248.8899994,249.6999969,159770800 ,852207870873 
2023-06-29,257.5,260.7399902,253.6100006,258.0299988,131283400 ,856398435503 
2023-06-30,261.769989,264.4500122,259.8900146,260.6000061,112620800 ,870599646807 
2023-07-03,279.8200073,284.25,275.1099854,276.4899902,119685900 ,930630743669 
2023-07-05,282.480011,283.8500061,277.6000061,278.8200073,131530900 ,939477434833 
2023-07-06,276.5400085,279.9700012,272.8800049,278.0899963,120332100 ,919722060861 
2023-07-07,274.4299927,280.7799988,273.769989,278.4299927,113879200 ,912704529641 
2023-07-10,269.6099854,277.519989,265.1000061,276.4700012,119425400 ,896674056897 
2023-07-11,269.7900085,270.8999939,266.3699951,268.6499939,91972400 ,897272781484 
2023-07-12,271.9899902,276.519989,271.4599915,276.3299866,95672100 ,904589522754 
2023-07-13,277.8999939,279.4500122,270.6000061,274.5899963,112681500 ,924245126210 
2023-07-14,281.3800049,285.2999878,276.3099976,277.0100098,120062400 ,935819013450 
2023-07-17,290.3800049,292.230011,283.5700073,286.6300049,131569600 ,965751385953 
2023-07-18,293.3399963,295.2600098,286.0100098,290.1499939,112120300 ,975595782268 
2023-07-19,291.2600098,299.2900085,289.519989,296.0400085,142355400 ,968678123059 
2023-07-20,262.8999939,280.9299927,261.2000122,279.5599976,175158300 ,874357838705 
2023-07-21,260.019989,268,255.8000031,268,161796100 ,864779463265 
2023-07-24,269.0599976,269.8500061,254.1199951,255.8500061,136508500 ,894844896953 
2023-07-25,265.2799988,272.8999939,265,272.3800049,112757300 ,882273304562 
2023-07-26,264.3500061,268.0400085,261.75,263.25,95856200 ,879180317096 
2023-07-27,255.7100067,269.1300049,255.3000031,268.3099976,103697300 ,850445241523 
2023-07-28,266.4400024,267.25,258.230011,259.8599854,111446000 ,886131266975 
2023-07-31,267.4299927,269.0799866,263.7799988,267.480011,84582200 ,889423795472 
2023-08-01,261.0700073,266.4700012,260.25,266.2600098,83166000 ,868271634288 
2023-08-02,254.1100006,259.519989,250.4900055,255.5700073,101752900 ,845123910556 
2023-08-03,259.3200073,260.4899902,252,252.0399933,97569100 ,862451450745 
2023-08-04,253.8600006,264.769989,253.1100006,260.9700012,99539900 ,844292455765 
2023-08-07,251.4499969,253.6499939,242.7599945,251.4499969,111097900 ,836277219393 
2023-08-08,249.6999969,250.9199982,245.0099945,247.4499969,96642200 ,830457035850 
2023-08-09,242.1900024,251.1000061,241.8999939,250.8699951,101596300 ,805480152175 
2023-08-10,245.3399963,251.8000031,243,245.3999939,109498600 ,815956462252 
2023-08-11,242.6499939,243.7899933,238.0200043,241.7700043,99038600 ,807010000573 
2023-08-14,239.7599945,240.6600037,233.75,235.6999969,98595300 ,797398385211 
2023-08-15,232.9600067,240.5,232.6100006,238.7299957,88197600 ,774782855473 
2023-08-16,225.6000061,233.9700012,225.3800049,228.0200043,112484500 ,750304824374 
2023-08-17,219.2200012,226.7400055,218.8300018,226.0599976,120718400 ,729086081850 
2023-08-18,215.4900055,217.5800018,212.3600006,214.1199951,136276600 ,716680790566 
2023-08-21,231.2799988,232.1300049,220.5800018,221.5500031,135702700 ,769195452884 
2023-08-22,233.1900024,240.8200073,229.5500031,240.25,130442800 ,775547779672 
2023-08-23,236.8600006,238.9799957,229.2899933,229.3399963,101077600 ,787753529926 
2023-08-24,230.0399933,238.9199982,228.1799927,238.6600037,99777400 ,765071418848 
2023-08-25,238.5899963,239,230.3500061,231.3099976,106612200 ,793507182875 
2023-08-28,238.8200073,244.3800049,235.3500061,242.5800018,107673700 ,794272157822 
2023-08-29,257.1799927,257.480011,237.7700043,238.5800018,134047600 ,855334149010 
2023-08-30,256.8999939,260.5100098,250.5899963,254.1999969,121988400 ,854402923703 
2023-08-31,258.0799866,261.1799927,255.0500031,255.9799957,108861700 ,858327365961 
2023-09-01,245.0099945,259.0799866,242.0099945,257.2600098,132541600 ,814858935837 
2023-09-05,256.4899902,258,244.8600006,245,129469600 ,853039325665 
2023-09-06,251.9199982,255.3899994,245.0599976,255.1399994,116959800 ,837840358461 
2023-09-07,251.4900055,252.8099976,243.2700043,245.0700073,115312900 ,836410280578 
2023-09-08,248.5,256.519989,246.6699982,251.2200012,118367700 ,826466063000 
2023-09-11,273.5799866,274.8500061,260.6099854,264.269989,174667900 ,909877563050 
2023-09-12,267.480011,278.3900146,266.6000061,270.7600098,135999900 ,889590147328 
2023-09-13,271.2999878,274.980011,268.1000061,270.0700073,111673700 ,902294699409 
2023-09-14,276.0400085,276.7099915,270.4200134,271.3200073,107709800 ,918059151278 
2023-09-15,274.3900146,278.980011,271,277.5499878,133692300 ,912571569951 
2023-09-18,265.2799988,271.4400024,263.7600098,271.1600037,101543300 ,882273304562 
2023-09-19,266.5,267.8500061,261.2000122,264.3500061,103704000 ,886330808006 
2023-09-20,262.5899963,273.9299927,262.4599915,267.0400085,122514600 ,873326842883 
2023-09-21,255.6999969,260.8599854,254.2100067,257.8500061,119951500 ,850411950852 
2023-09-22,244.8800049,257.7900085,244.4799957,257.3999939,127524100 ,814426613854 
2023-09-25,246.9900055,247.1000061,238.3099976,243.3800049,104636600 ,821444094327 
2023-09-26,244.1199951,249.5500031,241.6600037,242.9799957,101993600 ,811898958809 
2023-09-27,240.5,245.3300018,234.5800018,244.2599945,136597200 ,799859509664 
2023-09-28,246.3800049,247.5500031,238.6499939,240.0200043,117058900 ,819415342605 
2023-09-29,250.2200012,254.7700043,246.3500061,250,128522700 ,832186476027 
2023-10-02,251.6000061,254.2799988,242.6199951,244.8099976,123810400 ,836776122716 
2023-10-03,246.5299988,250.0200043,244.4499969,248.6100006,101985300 ,819914195181 
2023-10-04,261.1600037,261.8599854,247.6000061,248.1399994,129721600 ,868570945833 
2023-10-05,260.0499878,263.6000061,256.25,260,119159200 ,864879233780 
2023-10-06,260.5299988,261.6499939,250.6499939,253.9799957,118121800 ,866475663519 
2023-10-09,259.6700134,261.3599854,252.0500031,255.3099976,101377900 ,863615507753 
2023-10-10,263.6199951,268.9400024,257.6499939,257.75,122656000 ,876752432565 
2023-10-11,262.9899902,268.6000061,260.8999939,266.2000122,103706300 ,874657150251 
2023-10-12,258.8699951,265.4100037,256.6300049,262.9200134,111508100 ,860954791522 
2023-10-13,251.1199951,259.6000061,250.2200012,258.8999939,102073800 ,835179692978 
2023-10-16,253.9199982,255.3999939,248.4799957,250.0500031,88917200 ,844491996795 
2023-10-17,254.8500061,257.1799927,247.0800018,250.1000061,93562900 ,847585035009 
2023-10-18,242.6799927,254.6300049,242.0800018,252.6999969,125147800 ,807109771089 
2023-10-19,220.1100006,230.6100006,216.7799988,225.9499969,170772700 ,732046058878 
2023-10-20,211.9900055,218.8600006,210.4199982,217.0099945,138010100 ,705040423482 
2023-10-23,212.0800018,216.9799957,202.5099945,210,150683400 ,705339735027 
2023-10-24,216.5200043,222.0500031,214.1100006,216.5,118231100 ,720106380248 
2023-10-25,212.4199982,220.1000061,212.1999969,215.8800049,107065100 ,706470501364 
2023-10-26,205.7599945,214.8000031,204.8800049,211.3200073,115112600 ,684320533533 
2023-10-27,207.3000031,212.4100037,205.7700043,210.6000061,94881200 ,689442323469 
2023-10-30,197.3600006,210.8800049,194.6699982,209.2799988,136448200 ,656383672829 
2023-10-31,200.8399963,202.8000031,194.0700073,196.1199951,118068300 ,667957509321 
2023-11-01,205.6600037,205.9900055,197.8500061,204.0399933,121661700 ,683987982065 
2023-11-02,218.5099945,219.1999969,211.4499969,212.9700012,125987600 ,726724727912 
2023-11-03,219.9600067,226.3699951,218.3999939,221.1499939,119534800 ,731547206302 
2023-11-06,219.2700043,226.3200073,215,223.9799957,117335800 ,729252382958 
2023-11-07,222.1799927,223.1199951,215.7200012,219.9799957,116900100 ,738930478165 
2023-11-08,222.1100006,224.1499939,217.6399994,223.1499939,106584800 ,738697697212 
2023-11-09,209.9799957,220.8000031,206.6799927,219.75,142110500 ,698355494477 
2023-11-10,214.6499939,215.3800049,205.6900024,210.0299988,130994000 ,713887063897 
2023-11-13,223.7100067,225.3999939,211.6100006,215.6000061,140447600 ,744019028179 
2023-11-14,237.4100037,238.1399994,230.7200012,235.0299988,149771600 ,789582740617 
2023-11-15,242.8399963,246.6999969,236.4499969,239.2899933,150354000 ,807641914335 
2023-11-16,233.5899963,240.8800049,230.9600067,239.4900055,136816800 ,776878087040 
2023-11-17,234.3000031,237.3899994,226.5399933,232,142532800 ,779239440978 
2023-11-20,235.6000061,237.1000061,231.0200043,234.0399933,116320100 ,783563016044 
2023-11-21,241.1999969,243.6199951,233.3399963,235.0399933,122288000 ,802187572931 
2023-11-22,234.2100067,244.0099945,231.3999939,242.0399933,117950600 ,778940129432 
2023-11-24,235.4499969,238.75,232.3300018,233.75,65125200 ,783064112721 
2023-11-27,236.0800018,238.3300018,232.1000061,236.8899994,112031800 ,785159395035 
2023-11-28,246.7200012,247,234.0099945,236.6799927,148549900 ,820546108942 
2023-11-29,244.1399994,252.75,242.7599945,249.2100067,135401300 ,811965489401 
2023-11-30,240.0800018,245.2200012,236.9100037,245.1399994,132353200 ,798462671703 
2023-12-01,238.8300018,240.1900024,231.8999939,233.1399994,121331700 ,794305397744 
2023-12-04,235.5800018,239.3699951,233.2899933,235.75,104099800 ,783496485452 
2023-12-05,238.7200012,246.6600037,233.6999969,233.8699951,137971100 ,793939555606 
2023-12-06,239.3699951,246.5700073,239.1699982,242.9199982,126436200 ,796101317765 
2023-12-07,242.6399994,244.0800018,236.9799957,241.5500031,107142300 ,806976760651 
2023-12-08,243.8399963,245.2700043,239.2700043,240.2700043,103126800 ,810967733502 
2023-12-11,239.7400055,243.4400024,237.4499969,242.7400055,97913900 ,797331905366 
2023-12-12,237.0099945,238.9900055,233.8699951,238.5500031,95328300 ,788252382501 
2023-12-13,239.2899933,240.3000031,228.1999969,234.1900024,146286300 ,795835246142 
2023-12-14,251.0500031,253.8800049,240.7899933,241.2200012,160829200 ,834946912025 
2023-12-15,253.5,254.1300049,248.3000031,251.2100067,135932800 ,843095158835 
2023-12-18,252.0800018,258.7399902,251.3600006,253.7799988,116416500 ,838372501707 
2023-12-19,257.2200012,258.3399963,253.0099945,253.4799957,106737400 ,855467210196 
2023-12-20,247.1399994,259.8399963,247,256.4100037,125097000 ,821942946902 
2023-12-21,254.5,254.8000031,248.5500031,251.8999939,109594200 ,846420978002 
2023-12-22,252.5399933,258.2200012,251.3699951,256.7600098,93370100 ,839902350105 
2023-12-26,256.6099854,257.9700012,252.9100037,254.4900055,86892400 ,853438407726 
2023-12-27,261.4400024,263.3399963,257.519989,258.3500061,106494400 ,869502171140 
2023-12-28,253.1799927,265.1300049,252.7100067,263.6600037,113619900 ,842030872342 
2023-12-29,248.4799957,255.1900024,247.4299927,255.1000061,100891600 ,826399532407 
2024-01-02,248.4199982,251.25,244.4100037,250.0800018,104654200 ,826199991376 
2024-01-03,238.4499969,245.6799927,236.3200073,244.9799957,121082600 ,793041570222 
2024-01-04,237.9299927,242.6999969,237.7299957,239.25,102629300 ,791312130045 
2024-01-05,237.4900055,240.1199951,234.8999939,236.8600006,92488900 ,789848812240 
2024-01-08,240.4499969,241.25,235.3000031,236.1399994,85166600 ,799693208556 
2024-01-09,234.9600067,238.9600067,232.0399933,238.1100006,96705700 ,781434493807 
2024-01-10,233.9400024,235.5,231.2899933,235.1000061,91628500 ,778042144048 
2024-01-11,227.2200012,230.9299927,225.3699951,230.5700073,105873600 ,755692635186 
2024-01-12,218.8899994,225.3399963,217.1499939,220.0800018,123043800 ,727988555435 
2024-01-16,219.9100037,223.4900055,212.1799927,215.1000061,115355000 ,731380905194 
2024-01-17,215.5500031,215.6699982,212.0099945,214.8600006,103164400 ,716880331596 
2024-01-18,211.8800049,217.4499969,208.7400055,216.8800049,108595400 ,704674581343 
2024-01-19,212.1900024,213.1900024,207.5599976,209.9900055,102260300 ,705705577165 
2024-01-22,208.8000031,217.8000031,206.2700043,212.2599945,117952500 ,694431052219 
2024-01-23,209.1399994,215.6499939,207.75,211.3000031,106605900 ,695561818556 
2024-01-24,207.8300018,212.7299957,206.7700043,211.8800049,123369900 ,691205003567 
2024-01-25,182.6300049,193,180.0599976,189.6999969,198076800 ,607394370709 
2024-01-26,183.25,186.7799988,182.1000061,185.5,107343200 ,609456362353 
2024-01-29,190.9299927,191.4799957,183.6699982,185.6300049,125013100 ,634998629196 
2024-01-30,191.5899963,196.3600006,190.6100006,195.3300018,109982300 ,637193682026 
2024-01-31,187.2899933,193.9700012,185.8500061,187,103221400 ,622892649458 
2024-02-01,188.8600006,189.8800049,184.2799988,188.5,91843300 ,628114209910 
2024-02-02,187.9100037,188.6900024,182,185.0399933,110612700 ,624954691850 
2024-02-05,181.0599976,184.6799927,175.0099945,184.2599945,134294400 ,602172810257 
2024-02-06,185.1000061,186.4900055,177.1100006,177.2100067,122676000 ,615609148111 
2024-02-07,187.5800018,189.7899933,182.6799927,188.1799927,111535200 ,623857165436 
2024-02-08,189.5599976,191.6199951,185.5800018,189,83034000 ,630442273177 
2024-02-09,193.5700073,194.1199951,189.4799957,190.1799927,84476300 ,643778840515 
2024-02-12,188.1300049,194.7299957,187.2799988,192.1100006,95498600 ,625686376127 
2024-02-13,184.0200043,187.2599945,182.1100006,183.9900055,86759500 ,612017257321 
2024-02-14,188.7100067,188.8899994,183.3500061,185.3000031,81203000 ,627615357334 
2024-02-15,200.4499969,200.8800049,188.8600006,189.1600037,120831800 ,666660441876 
2024-02-16,199.9499969,203.1699982,197.3999939,202.0599976,111346700 ,664997532292 
2024-02-20,193.7599945,198.6000061,189.1300049,196.1300049,104545800 ,644410703529 
2024-02-21,194.7700043,199.4400024,191.9499969,193.3600006,103500300 ,647769813366 
2024-02-22,197.4100037,198.3200073,191.3600006,194,92739500 ,656549973937 
2024-02-23,191.9700012,197.5700073,191.5,195.3099976,78841900 ,638457509549 
2024-02-26,199.3999939,201.7799988,192,192.2899933,111747100 ,663168321601 
2024-02-27,199.7299957,205.6000061,198.2599945,204.0399933,108645400 ,664265848015 
2024-02-28,202.0399933,205.3000031,198.4400024,200.4199982,99806200 ,671948482172 
2024-02-29,201.8800049,205.2799988,198.4499969,204.1799927,85907000 ,671416389673 
2024-03-01,202.6399994,204.5200043,198.5,200.5200043,82243100 ,673943993971 
2024-03-04,188.1399994,199.75,186.7200012,198.7299957,134334900 ,625719616049 
2024-03-05,180.7400055,184.5899963,177.5700073,183.0500031,119660800 ,601108574513 
2024-03-06,176.5399933,181.5800018,173.6999969,179.9900055,107920900 ,587140093413 
2024-03-07,178.6499939,180.0399933,173.6999969,174.3500061,102129000 ,594157573885 
2024-03-08,175.3399963,182.7299957,174.6999969,181.5,85544600 ,583149120562 
2024-03-11,177.7700043,182.8699951,174.8000031,175.4499969,85391500 ,591230887527 
2024-03-12,177.5399933,179.4299927,172.4100037,177.7700043,87391700 ,590465912580 
2024-03-13,169.4799957,176.0500031,169.1499939,173.0500031,106524500 ,563659818214 
2024-03-14,162.5,171.1699982,160.5099945,167.7700043,126325700 ,540445614638 
2024-03-15,163.5700073,165.1799927,160.7599945,163.1600037,97146800 ,544004265505 
2024-03-18,173.8000031,174.7200012,165.8999939,170.0200043,108214400 ,578027381374 
2024-03-19,171.3200073,172.8200073,167.4199982,172.3600006,77271400 ,569779364049 
2024-03-20,175.6600037,176.25,170.8200073,173,83846700 ,584213407055 
2024-03-21,172.8200073,178.1799927,171.8000031,176.3899994,73178000 ,574768092800 
2024-03-22,170.8300018,171.1999969,166.3000031,166.6900024,75580600 ,568149694388 
2024-03-25,172.6300049,175.2400055,168.7299957,168.7599945,74228600 ,574136179039 
2024-03-26,177.6699982,184.25,177.3800049,178.5800018,113186200 ,590898285311 
2024-03-27,179.8300018,181.9100037,176,181.4100037,81804000 ,598082066891 
2024-03-28,175.7899933,179.5700073,175.3000031,177.4499969,77654800 ,584645729038 
2024-04-01,175.2200012,176.75,170.2100067,176.1699982,81562100 ,582750038502 
2024-04-02,166.6300049,167.6900024,163.4299927,164.75,116650600 ,554181264037 
2024-04-03,168.3800049,168.8200073,163.2799988,164.0200043,82950100 ,560001447579 
2024-04-04,171.1100006,177.1900024,168.0099945,170.0700073,123162000 ,569080919695 
2024-04-05,164.8999939,170.8600006,160.5099945,169.0800018,143157600 ,548427560339 
2024-04-08,172.9799957,174.5,167.7899933,169.3399963,104423300 ,575300185298 
2024-04-09,176.8800049,179.2200012,171.9199982,172.9100037,102951700 ,588270910498 
2024-04-10,171.7599945,174.9299927,170.0099945,173.0399933,84532400 ,571242681855 
2024-04-11,174.6000061,175.8800049,168.5099945,172.5500031,94516000 ,580688046857 
