가격,종가,고가,저가,시가,거래량,시가총액
날짜,,,,,,
2025-09-05,167.0105896,169.0204708,164.0607589,168.0205272,224441400 ,4066206824982 
2025-09-08,168.3005066,170.9503663,167.3405693,167.5405549,163769100 ,4097612433990 
2025-09-09,170.7503662,170.970355,166.7306039,169.0804622,157548400 ,4157259166138 
2025-09-10,177.3200073,179.2798883,175.4601115,176.6300438,226852000 ,4317210218323 
2025-09-11,177.1699982,180.2799988,176.4799957,179.6799927,151159300 ,4313557945419 
2025-09-12,177.8200073,178.6000061,176.4499969,177.7700043,124911000 ,4329383718323 
2025-09-15,177.75,178.8500061,174.5099945,175.6699982,147061600 ,4327679250000 
2025-09-16,174.8800049,177.5,174.3800049,177,140737800 ,4257803478882 
2025-09-17,170.2899933,173.1999969,168.4100037,172.6399994,211843800 ,4146050466537 
2025-09-18,176.2400055,177.1000061,172.9600067,173.9799957,191763300 ,4290915413742 
2025-09-19,176.6699982,178.0800018,175.1799927,175.7700043,237182100 ,4301384445419 
2025-09-22,183.6100006,184.5500031,174.7100067,175.3000031,269637000 ,4470352684860 
2025-09-23,178.4299927,182.4199982,176.2100067,181.9700012,192559600 ,4344235031677 
2025-09-24,176.9700012,179.7799988,175.3999939,179.7700043,143564100 ,4308688619720 
2025-09-25,177.6900024,180.2599945,173.1300049,174.4799957,191586700 ,4326218489441 
2025-09-26,178.1900024,179.7700043,174.9299927,178.1699982,148573700 ,4338391989441 
2025-09-29,181.8500061,184,180.3200073,180.4299927,193063500 ,4427502098602 
2025-09-30,186.5800018,187.3500061,181.4799957,182.0800018,236981000 ,4542663304581 
2025-10-01,187.2400055,188.1399994,183.8999939,185.2400055,173844900 ,4558732413742 
2025-10-02,188.8899994,191.0500031,188.0599976,189.6000061,136805800 ,4598904815140 
2025-10-03,187.6199951,190.3600006,185.3800049,189.1900024,137596900 ,4567984021118 
2025-10-06,185.5399933,187.2299957,183.3300018,185.5,157678100 ,4517342216537 
2025-10-07,185.0399933,189.0599976,184,186.2299957,140088000 ,4505168716537 
2025-10-08,189.1100006,189.6000061,186.5399933,186.5700073,130168900 ,4604261184860 
2025-10-09,192.5700073,195.3000031,191.0599976,192.2299957,182997200 ,4688501968323 
2025-10-10,183.1600037,195.6199951,182.0500031,193.5099945,268774400 ,4459396609161 
2025-10-13,188.3200073,190.1100006,185.9600067,187.9700012,153482800 ,4585027218323 
2025-10-14,180.0299988,184.8000031,179.6999969,184.7700043,205641400 ,4383190380280 
2025-10-15,179.8300018,184.8699951,177.2899933,184.8000031,214450500 ,4378321054581 
2025-10-16,181.8099976,183.2799988,179.7700043,182.2299957,179723300 ,4426528010559 
2025-10-17,183.2200012,184.1000061,179.75,180.1799927,173135200 ,4460857369720 
2025-10-20,182.6399994,185.1999969,181.7299957,183.1300049,128544700 ,4446736065140 
2025-10-21,181.1600037,182.7899933,179.8000031,182.7899933,124240200 ,4410702609161 
2025-10-22,180.2799988,183.4400024,176.7599945,181.1399994,162249600 ,4389277130280 
2025-10-23,182.1600037,183.0299988,179.7899933,180.4199982,111363700 ,4435049609161 
2025-10-24,186.2599945,187.4700012,183.5,183.8399963,131296700 ,4534872086258 
2025-10-27,191.4900055,192,188.4299927,189.9900055,153452700 ,4662207163742 
2025-10-28,201.0299988,203.1499939,191.9100037,193.0500031,297986200 ,4894477380280 
2025-10-29,207.0399933,212.1900024,204.7799988,207.9799957,308829600 ,5040802716537 
2025-10-30,202.8899994,206.1600037,201.4100037,205.1499939,178864400 ,4939762815140 
2025-10-31,202.4900055,207.9700012,202.0700073,206.4499969,179802200 ,4930024163742 
2025-11-03,206.8800049,211.3399963,205.5599976,208.0800018,179626400 ,5036907478882 
2025-11-03,206.8800049,211.3399963,205.5599976,208.0800018,179626400 ,5036907478882 
